run_id,pattern_id,turn,agent_id,dept_id,position,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,active_interaction,passive_interaction,interaction
86,2,2,11,1,General Member,5.356498790540037,5.563717414735759,5.534038135819363,4.320584445634446,5.783632437310484,0,0,0
86,2,2,12,1,General Member,5.559844761171368,5.584868562172037,5.633563972522376,5.312761865017003,5.380562728290668,0,0,0
86,2,2,13,1,Department Leader,5.482423819386177,5.603722007954248,5.565583781346837,4.924489342440427,4.783478461846499,0,0,0
86,2,3,0,0,General Member,5.1694847575649,5.181076947459586,5.5205392112351594,4.315581129316904,5.11238588021703,0,0,0
86,2,3,1,0,General Member,5.309880904456705,5.4371829675119265,5.417129718636798,4.677727482204149,5.564647616558716,0,0,0
86,2,3,2,0,General Member,4.996206856740118,4.915558285807736,5.520999000977335,4.013637566317089,5.597107994794281,0,0,0
86,2,3,3,0,General Member,5.183878558099891,5.093198741147717,5.426201326672219,4.8904982156209815,5.707709692342179,0,0,0
86,2,3,4,0,General Member,5.116791081395688,5.139876840410678,5.247339374052315,4.742921121485259,5.614426541619391,0,0,0
86,2,3,5,0,General Member,5.314071429826401,5.577346274540303,5.088181337002356,5.051323778940805,5.5083198307285866,0,0,0
86,2,3,6,0,Department Leader,5.26459517793446,5.296769631350553,5.359589433861308,4.9464185538568755,5.814350376470378,0,0,0
86,2,3,7,1,General Member,5.345958999136693,5.420543164211413,5.424582044504228,4.938752731388287,5.4622471637681,0,0,0
86,2,3,8,1,General Member,5.230634752218566,5.424768867709922,5.343092641808511,4.385830663367961,5.723835894802193,0,0,0
86,2,3,9,1,General Member,5.382918010926302,5.545821294998146,5.617888636506242,4.345943365690908,5.481635803607652,0,0,0
86,2,3,10,1,General Member,4.944797587355725,4.983498586792392,5.159032261746616,4.328813682133647,5.511891574830029,0,0,0
86,2,3,11,1,General Member,4.894193040834457,4.807969008232341,5.61490964093344,3.4711930717431776,5.59531778449745,0,0,0
86,2,3,12,1,General Member,5.459502330263756,5.507043287591333,5.512065369711179,5.194232366237044,5.692063800432464,0,0,0
86,2,3,13,1,Department Leader,5.404477809133966,5.583667569617653,5.405829647778065,4.863754237513343,5.86758649716401,0,0,0
86,2,4,0,0,General Member,5.117006659891935,5.303516344394032,5.066847599507895,4.674515413948407,5.48821607202248,0,0,0
86,2,4,1,0,General Member,5.3575768553462995,5.531752318046369,5.450672541107598,4.617827200469723,5.703182072971502,0,0,0
86,2,4,2,0,General Member,5.3480006593433185,5.3983510012257545,5.47320943498285,4.904795823870434,5.450383568199023,0,0,0
86,2,4,3,0,General Member,5.426862295768998,5.534321677076125,5.490660021646714,4.955622791466273,5.482713149494906,0,0,0
86,2,4,4,0,General Member,5.4292505204719586,5.4862843836434685,5.492097296820439,5.111506452810975,5.6839974767888455,0,0,0
86,2,4,5,0,General Member,5.164346621300359,4.990922201572336,5.3858523022299805,5.167773291648646,5.578771592458227,0,0,0
86,2,4,6,0,Department Leader,5.3822139394375785,5.493402549383341,5.484638323439001,4.809657880263633,5.697087444904017,0,0,0
86,2,4,7,1,General Member,5.197853089322292,5.255780559106011,5.288652059187432,4.81220641695248,5.727922957222424,0,0,0
86,2,4,8,1,General Member,5.235164876810361,5.5599781556170385,5.301931378552969,4.104936536324245,5.681976659826296,0,0,0
86,2,4,9,1,General Member,5.389748773898982,5.419872144982726,5.500443384627807,5.041091235613826,5.584634550294643,0,0,0
86,2,4,10,1,General Member,4.88856650868296,4.879415647710399,5.212052461411753,4.161218535233452,5.555519706516982,0,0,0
86,2,4,11,1,General Member,5.176046209759283,5.506978834997266,5.164151419879971,4.211002843763735,5.4610059988004815,0,0,0
86,2,4,12,1,General Member,5.398260250326525,5.630684991712304,5.678499631944779,4.0470941357266,5.813784190359967,0,0,0
