run_id,pattern_id,Ave P,CC-Ave P,CCH-P,CCTF-P,Ave CT,CC-Ave CT,CCH-CT,CCTF-CT,Ave RD,CC-Ave RD,CCH-RD,CCTF-RD,Ave CGT,CC-Ave CGT,CCH-CGT,CCTF-CGT,Ave CCU,CC-Ave CCU,CCH-CCU,CCTF-CCU,CCC Score
27,3,3.92469428396902,3.9332035888072747,0.04401611476595703,0.12272454052294247,4.170086207503214,4.170888160697812,0.024252079459100018,0.046062934508614956,3.477713609175532,3.477308095026442,0.12108461670483633,0.3057096383751571,3.8700393082226543,3.9380332756597425,0.29926608795906967,0.22560162979574658,2.591111877470264,2.57190210130922,0.08874646936693559,0.3101309058942114,0.303125
28,4,3.9225416452900967,3.9137064568884856,0.08658341654457524,0.1356498093003962,4.0909712663256315,4.087820946613311,0.042500329388617725,0.10943389483016769,3.5138777830625667,3.486994588489274,0.15156810708599278,0.20130669100197054,3.5106100026471077,3.536151596009656,0.40675202386779,0.35784288851559765,2.8849575314402607,2.884829245254701,0.07587837140268718,0.2866138375991304,0.29635416666666664
29,1,3.7440700301416134,3.6675128673271082,0.3526741105842295,0.2447655901842506,4.029482681384538,4.038869645561516,0.08485574652966382,0.1344795710522211,3.2836093570959055,3.3505563447301308,0.1413311277410771,0.2515431513961527,3.856665191456468,4.006906039492668,0.43087587867290134,0.16617167191297438,2.5040609471177535,2.4871717829924287,0.2222609458862689,0.13399257365106423,0.13583333333333333
30,2,3.684346219932141,3.585937527682222,0.48473380069531635,0.3080764919594596,4.073975298724712,4.052842061734539,0.12466432657742302,0.09694716504200525,3.5179046368048845,3.4910132205682856,0.17069681158017574,0.2012563755227096,3.8456953862426713,3.9197114779027418,0.32816351016175743,0.36518292102077154,2.772181358921628,2.7493656500572254,0.21995775495926853,0.19824701488605193,0.13916666666666666
31,3,3.708281304280486,3.6493193680849387,0.3233410939050975,0.3383551260586087,3.9677832123691226,3.959020781569252,0.09297001187509751,0.12837468140831867,3.237631971701608,3.20875696492243,0.3761204605539002,0.43034463515198246,3.810903725579279,3.9165474413459775,0.4764469509311668,0.22495804122409235,2.8269401072187645,2.808695655341137,0.1403498538221823,0.2498874378173069,0.07041666666666666
32,4,3.8108667195573633,3.7626472292744837,0.3708173651240827,0.14591304361481885,4.102928295949427,4.0824786052380295,0.14757449895765723,0.03743617158328148,3.3454593299478623,3.323404589644383,0.3295588908433208,0.41287696475659386,4.053421277416784,4.0232258245805514,0.1642295967598832,0.25780286770748334,2.405745802657344,2.4235269526208905,0.11120044317089811,0.25818891668656974,0.2558333333333333
33,1,3.8836532234349668,3.94257060850637,0.16436631539813332,0.154587498250336,4.123371266522611,4.085000689610879,0.11168988966230095,0.08071087277282858,3.5085978122973613,3.4516365984203348,0.17441452254940654,0.2703580514417703,3.445745173170986,3.5028431349731406,0.2775791448579115,0.28081192217545775,3.0687345933239945,3.080252729654313,0.03758604471466725,0.4018221473390178,0.2341269841269841
34,2,3.797045260897162,3.799312761899669,0.05262277820739836,0.1908187431737796,4.094576321427469,4.098300796013564,0.056879529468176294,0.06789801435538549,3.2626267344430726,3.374366276407677,0.2706155826711618,0.2330588295739795,3.6118811551408987,3.808589460610801,0.5444796779658341,0.18252183932619911,2.918783137421804,2.8798504452886675,0.1171565558625253,0.3186418131334026,0.175
35,3,3.917685610989142,3.868381367645038,0.21419213588264688,0.17526801154052868,4.137465121872986,4.129960102860332,0.034805377416289376,0.0762623958058303,3.54763165578179,3.596124504149966,0.1757007324937237,0.14199016592173008,3.835713367850127,3.9202693961491457,0.28150035563569076,0.2751592885828484,2.7720244850292723,2.7426966739291223,0.12465861217248347,0.1641792573324382,0.2337797619047619
36,4,3.956975878806655,3.905546470673628,0.2135107619185003,0.1357748285861245,4.128709927794783,4.117882529287694,0.04388886891475044,0.09228541295098636,3.3591577801178034,3.341775765369114,0.12834671218384278,0.3456601175205742,3.7220080610483124,3.7595737504833706,0.4801880383105903,0.1403926857126925,2.8613410588977533,2.854611321424308,0.054354459391427676,0.3324559293890218,0.2515625
37,1,3.8010398767372005,3.7154612796198294,0.2585024048040355,0.18219415871580932,4.13607649442303,4.114404720905139,0.09187318601671435,0.11903660898005208,3.5974736242741985,3.6543659235351367,0.11711692502969384,0.22193124818965207,3.3677327275440367,3.47534690986844,0.6522930880060173,0.266495591987053,2.97071424995114,2.9571999479287125,0.10890243352985632,0.2090314738464114,0.15364583333333331
