run_id,turn,dept_id,CDC,adj_CDC,I_count,E_count,pattern_id
66,8,1,0.14285714285714285,1.0,12.0,2.0,2
67,1,0,0.0,0.0,14.0,0.0,3
67,1,1,0.0,0.0,14.0,0.0,3
67,2,0,0.14285714285714285,1.0,12.0,2.0,3
67,2,1,0.125,1.0,14.0,2.0,3
67,3,0,0.0,0.0,14.0,0.0,3
67,3,1,0.0,0.0,14.0,0.0,3
67,4,0,0.25,2.0,12.0,4.0,3
67,4,1,0.25,2.0,12.0,4.0,3
67,5,0,0.25,2.0,12.0,4.0,3
67,5,1,0.25,2.0,12.0,4.0,3
67,6,0,0.25,2.0,12.0,4.0,3
67,6,1,0.25,2.0,12.0,4.0,3
67,7,0,0.14285714285714285,1.0,12.0,2.0,3
67,7,1,0.125,1.0,14.0,2.0,3
67,8,0,0.125,1.0,14.0,2.0,3
67,8,1,0.14285714285714285,1.0,12.0,2.0,3
68,1,0,0.0,0.0,14.0,0.0,4
68,1,1,0.0,0.0,14.0,0.0,4
68,2,0,0.14285714285714285,0.5,12.0,2.0,4
68,2,1,0.125,0.5,14.0,2.0,4
68,3,0,0.14285714285714285,0.5,12.0,2.0,4
68,3,1,0.125,0.5,14.0,2.0,4
68,4,0,0.0,0.0,14.0,0.0,4
68,4,1,0.0,0.0,14.0,0.0,4
68,5,0,0.14285714285714285,0.5,12.0,2.0,4
68,5,1,0.125,0.5,14.0,2.0,4
68,6,0,0.0,0.0,14.0,0.0,4
68,6,1,0.0,0.0,14.0,0.0,4
68,7,0,0.0,0.0,14.0,0.0,4
68,7,1,0.0,0.0,14.0,0.0,4
68,8,0,0.0,0.0,14.0,0.0,4
68,8,1,0.0,0.0,14.0,0.0,4
69,1,0,0.0,,14.0,0.0,1
69,1,1,0.0,,14.0,0.0,1
69,2,0,0.0,,14.0,0.0,1
69,2,1,0.0,,14.0,0.0,1
69,3,0,0.0,,14.0,0.0,1
69,3,1,0.0,,14.0,0.0,1
69,4,0,0.0,,14.0,0.0,1
69,4,1,0.0,,14.0,0.0,1
69,5,0,0.0,,14.0,0.0,1
69,5,1,0.0,,14.0,0.0,1
69,6,0,0.0,,14.0,0.0,1
69,6,1,0.0,,14.0,0.0,1
69,7,0,0.0,,14.0,0.0,1
69,7,1,0.0,,14.0,0.0,1
69,8,0,0.0,,14.0,0.0,1
69,8,1,0.0,,14.0,0.0,1
70,1,0,0.0,0.0,14.0,0.0,2
70,1,1,0.0,0.0,14.0,0.0,2
70,2,0,0.0,0.0,14.0,0.0,2
70,2,1,0.0,0.0,14.0,0.0,2
70,3,0,0.0,0.0,14.0,0.0,2
70,3,1,0.0,0.0,14.0,0.0,2
70,4,0,0.0,0.0,14.0,0.0,2
70,4,1,0.0,0.0,14.0,0.0,2
70,5,0,0.0,0.0,14.0,0.0,2
70,5,1,0.0,0.0,14.0,0.0,2
70,6,0,0.0,0.0,14.0,0.0,2
70,6,1,0.0,0.0,14.0,0.0,2
70,7,0,0.0,0.0,14.0,0.0,2
70,7,1,0.0,0.0,14.0,0.0,2
70,8,0,0.0,0.0,14.0,0.0,2
70,8,1,0.0,0.0,14.0,0.0,2
71,1,0,0.0,0.0,14.0,0.0,3
71,1,1,0.0,0.0,14.0,0.0,3
71,2,0,0.0,0.0,14.0,0.0,3
71,2,1,0.0,0.0,14.0,0.0,3
71,3,0,0.0,0.0,14.0,0.0,3
71,3,1,0.0,0.0,14.0,0.0,3
71,4,0,0.0,0.0,14.0,0.0,3
71,4,1,0.0,0.0,14.0,0.0,3
71,5,0,0.0,0.0,14.0,0.0,3
71,5,1,0.0,0.0,14.0,0.0,3
71,6,0,0.0,0.0,14.0,0.0,3
71,6,1,0.0,0.0,14.0,0.0,3
71,7,0,0.0,0.0,14.0,0.0,3
71,7,1,0.0,0.0,14.0,0.0,3
71,8,0,0.0,0.0,14.0,0.0,3
71,8,1,0.0,0.0,14.0,0.0,3
72,1,0,0.0,0.0,14.0,0.0,4
72,1,1,0.0,0.0,14.0,0.0,4
72,2,0,0.0,0.0,14.0,0.0,4
72,2,1,0.0,0.0,14.0,0.0,4
72,3,0,0.0,0.0,14.0,0.0,4
72,3,1,0.0,0.0,14.0,0.0,4
72,4,0,0.0,0.0,14.0,0.0,4
72,4,1,0.0,0.0,14.0,0.0,4
72,5,0,0.0,0.0,14.0,0.0,4
72,5,1,0.0,0.0,14.0,0.0,4
72,6,0,0.0,0.0,14.0,0.0,4
72,6,1,0.0,0.0,14.0,0.0,4
72,7,0,0.0,0.0,14.0,0.0,4
72,7,1,0.0,0.0,14.0,0.0,4
72,8,0,0.0,0.0,14.0,0.0,4
72,8,1,0.0,0.0,14.0,0.0,4
73,1,0,0.0,,14.0,0.0,1
73,1,1,0.0,,14.0,0.0,1
73,2,0,0.0,,14.0,0.0,1
73,2,1,0.0,,14.0,0.0,1
73,3,0,0.0,,14.0,0.0,1
73,3,1,0.0,,14.0,0.0,1
73,4,0,0.0,,14.0,0.0,1
73,4,1,0.0,,14.0,0.0,1
73,5,0,0.0,,14.0,0.0,1
73,5,1,0.0,,14.0,0.0,1
73,6,0,0.0,,14.0,0.0,1
73,6,1,0.0,,14.0,0.0,1
73,7,0,0.0,,14.0,0.0,1
73,7,1,0.0,,14.0,0.0,1
73,8,0,0.0,,14.0,0.0,1
73,8,1,0.0,,14.0,0.0,1
74,1,0,0.0,0.0,14.0,0.0,2
74,1,1,0.0,0.0,14.0,0.0,2
74,2,0,0.0,0.0,14.0,0.0,2
74,2,1,0.0,0.0,14.0,0.0,2
74,3,0,0.0,0.0,14.0,0.0,2
74,3,1,0.0,0.0,14.0,0.0,2
74,4,0,0.0,0.0,14.0,0.0,2
74,4,1,0.0,0.0,14.0,0.0,2
74,5,0,0.0,0.0,14.0,0.0,2
74,5,1,0.0,0.0,14.0,0.0,2
74,6,0,0.0,0.0,14.0,0.0,2
74,6,1,0.0,0.0,14.0,0.0,2
74,7,0,0.0,0.0,14.0,0.0,2
74,7,1,0.0,0.0,14.0,0.0,2
74,8,0,0.0,0.0,14.0,0.0,2
74,8,1,0.0,0.0,14.0,0.0,2
75,1,0,0.0,0.0,14.0,0.0,3
75,1,1,0.0,0.0,14.0,0.0,3
75,2,0,0.0,0.0,14.0,0.0,3
75,2,1,0.0,0.0,14.0,0.0,3
75,3,0,0.0,0.0,14.0,0.0,3
75,3,1,0.0,0.0,14.0,0.0,3
75,4,0,0.0,0.0,14.0,0.0,3
75,4,1,0.0,0.0,14.0,0.0,3
75,5,0,0.0,0.0,14.0,0.0,3
75,5,1,0.0,0.0,14.0,0.0,3
75,6,0,0.0,0.0,14.0,0.0,3
75,6,1,0.0,0.0,14.0,0.0,3
75,7,0,0.0,0.0,14.0,0.0,3
75,7,1,0.0,0.0,14.0,0.0,3
75,8,0,0.0,0.0,14.0,0.0,3
75,8,1,0.0,0.0,14.0,0.0,3
76,1,0,0.0,0.0,14.0,0.0,4
76,1,1,0.0,0.0,14.0,0.0,4
76,2,0,0.0,0.0,14.0,0.0,4
76,2,1,0.0,0.0,14.0,0.0,4
76,3,0,0.0,0.0,14.0,0.0,4
76,3,1,0.0,0.0,14.0,0.0,4
76,4,0,0.0,0.0,14.0,0.0,4
76,4,1,0.0,0.0,14.0,0.0,4
76,5,0,0.0,0.0,14.0,0.0,4
76,5,1,0.0,0.0,14.0,0.0,4
76,6,0,0.0,0.0,14.0,0.0,4
76,6,1,0.0,0.0,14.0,0.0,4
76,7,0,0.0,0.0,14.0,0.0,4
76,7,1,0.0,0.0,14.0,0.0,4
76,8,0,0.0,0.0,14.0,0.0,4
76,8,1,0.0,0.0,14.0,0.0,4
77,1,0,0.0,,14.0,0.0,1
77,1,1,0.0,,14.0,0.0,1
77,2,0,0.0,,14.0,0.0,1
77,2,1,0.0,,14.0,0.0,1
77,3,0,0.0,,14.0,0.0,1
77,3,1,0.0,,14.0,0.0,1
77,4,0,0.0,,14.0,0.0,1
77,4,1,0.0,,14.0,0.0,1
77,5,0,0.0,,14.0,0.0,1
77,5,1,0.0,,14.0,0.0,1
77,6,0,0.0,,14.0,0.0,1
77,6,1,0.0,,14.0,0.0,1
77,7,0,0.0,,14.0,0.0,1
77,7,1,0.0,,14.0,0.0,1
77,8,0,0.0,,14.0,0.0,1
77,8,1,0.0,,14.0,0.0,1
78,1,0,0.0,0.0,14.0,0.0,2
78,1,1,0.0,0.0,14.0,0.0,2
78,2,0,0.0,0.0,14.0,0.0,2
78,2,1,0.0,0.0,14.0,0.0,2
78,3,0,0.0,0.0,14.0,0.0,2
78,3,1,0.0,0.0,14.0,0.0,2
78,4,0,0.0,0.0,14.0,0.0,2
78,4,1,0.0,0.0,14.0,0.0,2
78,5,0,0.0,0.0,14.0,0.0,2
78,5,1,0.0,0.0,14.0,0.0,2
78,6,0,0.0,0.0,14.0,0.0,2
78,6,1,0.0,0.0,14.0,0.0,2
78,7,0,0.0,0.0,14.0,0.0,2
78,7,1,0.0,0.0,14.0,0.0,2
78,8,0,0.125,1.0,14.0,2.0,2
78,8,1,0.14285714285714285,1.0,12.0,2.0,2
79,1,0,0.0,0.0,14.0,0.0,3
79,1,1,0.0,0.0,14.0,0.0,3
79,2,0,0.0,0.0,14.0,0.0,3
79,2,1,0.0,0.0,14.0,0.0,3
79,3,0,0.0,0.0,14.0,0.0,3
79,3,1,0.0,0.0,14.0,0.0,3
79,4,0,0.14285714285714285,1.0,12.0,2.0,3
79,4,1,0.125,1.0,14.0,2.0,3
79,5,0,0.0,0.0,14.0,0.0,3
79,5,1,0.0,0.0,14.0,0.0,3
79,6,0,0.0,0.0,14.0,0.0,3
79,6,1,0.0,0.0,14.0,0.0,3
79,7,0,0.0,0.0,14.0,0.0,3
79,7,1,0.0,0.0,14.0,0.0,3
79,8,0,0.0,0.0,14.0,0.0,3
79,8,1,0.0,0.0,14.0,0.0,3
80,1,0,0.0,0.0,14.0,0.0,4
80,1,1,0.0,0.0,14.0,0.0,4
80,2,0,0.0,0.0,14.0,0.0,4
80,2,1,0.0,0.0,14.0,0.0,4
80,3,0,0.0,0.0,14.0,0.0,4
80,3,1,0.0,0.0,14.0,0.0,4
80,4,0,0.0,0.0,14.0,0.0,4
80,4,1,0.0,0.0,14.0,0.0,4
80,5,0,0.0,0.0,14.0,0.0,4
80,5,1,0.0,0.0,14.0,0.0,4
80,6,0,0.0,0.0,14.0,0.0,4
80,6,1,0.0,0.0,14.0,0.0,4
80,7,0,0.0,0.0,14.0,0.0,4
80,7,1,0.0,0.0,14.0,0.0,4
80,8,0,0.125,0.5,14.0,2.0,4
80,8,1,0.14285714285714285,0.5,12.0,2.0,4
81,1,0,0.0,,14.0,0.0,1
81,1,1,0.0,,14.0,0.0,1
81,2,0,0.0,,14.0,0.0,1
81,2,1,0.0,,14.0,0.0,1
81,3,0,0.0,,14.0,0.0,1
81,3,1,0.0,,14.0,0.0,1
81,4,0,0.0,,14.0,0.0,1
81,4,1,0.0,,14.0,0.0,1
81,5,0,0.0,,14.0,0.0,1
81,5,1,0.0,,14.0,0.0,1
81,6,0,0.0,,14.0,0.0,1
81,6,1,0.0,,14.0,0.0,1
81,7,0,0.0,,14.0,0.0,1
81,7,1,0.0,,14.0,0.0,1
81,8,0,0.0,,14.0,0.0,1
81,8,1,0.0,,14.0,0.0,1
82,1,0,0.125,1.0,14.0,2.0,2
82,1,1,0.14285714285714285,1.0,12.0,2.0,2
82,2,0,0.0,0.0,14.0,0.0,2
82,2,1,0.0,0.0,14.0,0.0,2
82,3,0,0.0,0.0,14.0,0.0,2
82,3,1,0.0,0.0,14.0,0.0,2
82,4,0,0.0,0.0,14.0,0.0,2
82,4,1,0.0,0.0,14.0,0.0,2
82,5,0,0.0,0.0,14.0,0.0,2
82,5,1,0.0,0.0,14.0,0.0,2
82,6,0,0.0,0.0,14.0,0.0,2
82,6,1,0.0,0.0,14.0,0.0,2
82,7,0,0.0,0.0,14.0,0.0,2
82,7,1,0.0,0.0,14.0,0.0,2
82,8,0,0.0,0.0,14.0,0.0,2
82,8,1,0.0,0.0,14.0,0.0,2
83,1,0,0.25,2.0,12.0,4.0,3
83,1,1,0.25,2.0,12.0,4.0,3
83,2,0,0.14285714285714285,1.0,12.0,2.0,3
83,2,1,0.125,1.0,14.0,2.0,3
83,3,0,0.0,0.0,14.0,0.0,3
83,3,1,0.0,0.0,14.0,0.0,3
83,4,0,0.14285714285714285,1.0,12.0,2.0,3
83,4,1,0.125,1.0,14.0,2.0,3
83,5,0,0.0,0.0,14.0,0.0,3
83,5,1,0.0,0.0,14.0,0.0,3
83,6,0,0.125,1.0,14.0,2.0,3
83,6,1,0.14285714285714285,1.0,12.0,2.0,3
83,7,0,0.0,0.0,14.0,0.0,3
83,7,1,0.0,0.0,14.0,0.0,3
83,8,0,0.0,0.0,14.0,0.0,3
83,8,1,0.0,0.0,14.0,0.0,3
84,1,0,0.25,1.0,12.0,4.0,4
84,1,1,0.25,1.0,12.0,4.0,4
84,2,0,0.25,1.0,12.0,4.0,4
84,2,1,0.25,1.0,12.0,4.0,4
84,3,0,0.125,0.5,14.0,2.0,4
84,3,1,0.14285714285714285,0.5,12.0,2.0,4
84,4,0,0.0,0.0,14.0,0.0,4
84,4,1,0.0,0.0,14.0,0.0,4
84,5,0,0.0,0.0,14.0,0.0,4
84,5,1,0.0,0.0,14.0,0.0,4
84,6,0,0.0,0.0,14.0,0.0,4
84,6,1,0.0,0.0,14.0,0.0,4
84,7,0,0.0,0.0,14.0,0.0,4
84,7,1,0.0,0.0,14.0,0.0,4
84,8,0,0.0,0.0,14.0,0.0,4
84,8,1,0.0,0.0,14.0,0.0,4
85,1,0,0.0,,14.0,0.0,1
85,1,1,0.0,,14.0,0.0,1
85,2,0,0.0,,14.0,0.0,1
85,2,1,0.0,,14.0,0.0,1
85,3,0,0.0,,14.0,0.0,1
85,3,1,0.0,,14.0,0.0,1
85,4,0,0.0,,14.0,0.0,1
85,4,1,0.0,,14.0,0.0,1
85,5,0,0.0,,14.0,0.0,1
85,5,1,0.0,,14.0,0.0,1
85,6,0,0.0,,14.0,0.0,1
85,6,1,0.0,,14.0,0.0,1
85,7,0,0.0,,14.0,0.0,1
85,7,1,0.0,,14.0,0.0,1
85,8,0,0.0,,14.0,0.0,1
85,8,1,0.0,,14.0,0.0,1
86,1,0,0.0,0.0,14.0,0.0,2
86,1,1,0.0,0.0,14.0,0.0,2
86,2,0,0.0,0.0,14.0,0.0,2
86,2,1,0.0,0.0,14.0,0.0,2
86,3,0,0.0,0.0,14.0,0.0,2
86,3,1,0.0,0.0,14.0,0.0,2
86,4,0,0.0,0.0,14.0,0.0,2
86,4,1,0.0,0.0,14.0,0.0,2
86,5,0,0.0,0.0,14.0,0.0,2
86,5,1,0.0,0.0,14.0,0.0,2
86,6,0,0.0,0.0,14.0,0.0,2
86,6,1,0.0,0.0,14.0,0.0,2
86,7,0,0.0,0.0,14.0,0.0,2
86,7,1,0.0,0.0,14.0,0.0,2
86,8,0,0.0,0.0,14.0,0.0,2
86,8,1,0.0,0.0,14.0,0.0,2
87,1,0,0.0,0.0,14.0,0.0,3
87,1,1,0.0,0.0,14.0,0.0,3
87,2,0,0.0,0.0,14.0,0.0,3
87,2,1,0.0,0.0,14.0,0.0,3
87,3,0,0.0,0.0,14.0,0.0,3
87,3,1,0.0,0.0,14.0,0.0,3
87,4,0,0.0,0.0,14.0,0.0,3
87,4,1,0.0,0.0,14.0,0.0,3
87,5,0,0.0,0.0,14.0,0.0,3
87,5,1,0.0,0.0,14.0,0.0,3
87,6,0,0.0,0.0,14.0,0.0,3
87,6,1,0.0,0.0,14.0,0.0,3
87,7,0,0.0,0.0,14.0,0.0,3
87,7,1,0.0,0.0,14.0,0.0,3
87,8,0,0.0,0.0,14.0,0.0,3
87,8,1,0.0,0.0,14.0,0.0,3
88,1,0,0.25,1.0,12.0,4.0,4
88,1,1,0.25,1.0,12.0,4.0,4
88,2,0,0.14285714285714285,0.5,12.0,2.0,4
88,2,1,0.125,0.5,14.0,2.0,4
88,3,0,0.2222222222222222,1.0,14.0,4.0,4
88,3,1,0.2857142857142857,1.0,10.0,4.0,4
88,4,0,0.25,1.0,12.0,4.0,4
88,4,1,0.25,1.0,12.0,4.0,4
88,5,0,0.125,0.5,14.0,2.0,4
88,5,1,0.14285714285714285,0.5,12.0,2.0,4
88,6,0,0.125,0.5,14.0,2.0,4
88,6,1,0.14285714285714285,0.5,12.0,2.0,4
88,7,0,0.125,0.5,14.0,2.0,4
88,7,1,0.14285714285714285,0.5,12.0,2.0,4
88,8,0,0.2222222222222222,1.0,14.0,4.0,4
88,8,1,0.2857142857142857,1.0,10.0,4.0,4
89,1,0,0.0,,14.0,0.0,1
89,1,1,0.0,,14.0,0.0,1
89,2,0,0.0,,14.0,0.0,1
89,2,1,0.0,,14.0,0.0,1
89,3,0,0.0,,14.0,0.0,1
89,3,1,0.0,,14.0,0.0,1
89,4,0,0.0,,14.0,0.0,1
89,4,1,0.0,,14.0,0.0,1
89,5,0,0.0,,14.0,0.0,1
89,5,1,0.0,,14.0,0.0,1
89,6,0,0.0,,14.0,0.0,1
89,6,1,0.0,,14.0,0.0,1
89,7,0,0.0,,14.0,0.0,1
89,7,1,0.0,,14.0,0.0,1
89,8,0,0.0,,14.0,0.0,1
89,8,1,0.0,,14.0,0.0,1
90,1,0,0.0,0.0,14.0,0.0,2
90,1,1,0.0,0.0,14.0,0.0,2
90,2,0,0.0,0.0,14.0,0.0,2
90,2,1,0.0,0.0,14.0,0.0,2
90,3,0,0.0,0.0,14.0,0.0,2
90,3,1,0.0,0.0,14.0,0.0,2
90,4,0,0.0,0.0,14.0,0.0,2
90,4,1,0.0,0.0,14.0,0.0,2
90,5,0,0.0,0.0,14.0,0.0,2
90,5,1,0.0,0.0,14.0,0.0,2
90,6,0,0.0,0.0,14.0,0.0,2
90,6,1,0.0,0.0,14.0,0.0,2
90,7,0,0.0,0.0,14.0,0.0,2
90,7,1,0.0,0.0,14.0,0.0,2
90,8,0,0.0,0.0,14.0,0.0,2
90,8,1,0.0,0.0,14.0,0.0,2
91,1,0,0.0,0.0,14.0,0.0,3
91,1,1,0.0,0.0,14.0,0.0,3
91,2,0,0.0,0.0,14.0,0.0,3
91,2,1,0.0,0.0,14.0,0.0,3
91,3,0,0.0,0.0,14.0,0.0,3
91,3,1,0.0,0.0,14.0,0.0,3
91,4,0,0.0,0.0,14.0,0.0,3
91,4,1,0.0,0.0,14.0,0.0,3
91,5,0,0.0,0.0,14.0,0.0,3
91,5,1,0.0,0.0,14.0,0.0,3
91,6,0,0.0,0.0,14.0,0.0,3
91,6,1,0.0,0.0,14.0,0.0,3
91,7,0,0.0,0.0,14.0,0.0,3
91,7,1,0.0,0.0,14.0,0.0,3
91,8,0,0.0,0.0,14.0,0.0,3
91,8,1,0.0,0.0,14.0,0.0,3
92,1,0,0.0,0.0,14.0,0.0,4
92,1,1,0.0,0.0,14.0,0.0,4
92,2,0,0.0,0.0,14.0,0.0,4
92,2,1,0.0,0.0,14.0,0.0,4
92,3,0,0.0,0.0,14.0,0.0,4
92,3,1,0.0,0.0,14.0,0.0,4
92,4,0,0.0,0.0,14.0,0.0,4
92,4,1,0.0,0.0,14.0,0.0,4
92,5,0,0.0,0.0,14.0,0.0,4
92,5,1,0.0,0.0,14.0,0.0,4
92,6,0,0.14285714285714285,0.5,12.0,2.0,4
92,6,1,0.125,0.5,14.0,2.0,4
92,7,0,0.0,0.0,14.0,0.0,4
92,7,1,0.0,0.0,14.0,0.0,4
92,8,0,0.0,0.0,14.0,0.0,4
92,8,1,0.0,0.0,14.0,0.0,4
93,1,0,0.0,,14.0,0.0,1
93,1,1,0.0,,14.0,0.0,1
93,2,0,0.0,,14.0,0.0,1
93,2,1,0.0,,14.0,0.0,1
93,3,0,0.0,,14.0,0.0,1
93,3,1,0.0,,14.0,0.0,1
93,4,0,0.0,,14.0,0.0,1
93,4,1,0.0,,14.0,0.0,1
93,5,0,0.0,,14.0,0.0,1
93,5,1,0.0,,14.0,0.0,1
93,6,0,0.0,,14.0,0.0,1
93,6,1,0.0,,14.0,0.0,1
93,7,0,0.0,,14.0,0.0,1
93,7,1,0.0,,14.0,0.0,1
93,8,0,0.0,,14.0,0.0,1
93,8,1,0.0,,14.0,0.0,1
94,1,0,0.14285714285714285,1.0,12.0,2.0,2
94,1,1,0.125,1.0,14.0,2.0,2
94,2,0,0.0,0.0,14.0,0.0,2
94,2,1,0.0,0.0,14.0,0.0,2
94,3,0,0.0,0.0,14.0,0.0,2
94,3,1,0.0,0.0,14.0,0.0,2
94,4,0,0.0,0.0,14.0,0.0,2
94,4,1,0.0,0.0,14.0,0.0,2
94,5,0,0.0,0.0,14.0,0.0,2
94,5,1,0.0,0.0,14.0,0.0,2
94,6,0,0.0,0.0,14.0,0.0,2
94,6,1,0.0,0.0,14.0,0.0,2
94,7,0,0.0,0.0,14.0,0.0,2
94,7,1,0.0,0.0,14.0,0.0,2
94,8,0,0.0,0.0,14.0,0.0,2
94,8,1,0.0,0.0,14.0,0.0,2
95,1,0,0.0,0.0,14.0,0.0,3
95,1,1,0.0,0.0,14.0,0.0,3
95,2,0,0.0,0.0,14.0,0.0,3
95,2,1,0.0,0.0,14.0,0.0,3
95,3,0,0.0,0.0,14.0,0.0,3
95,3,1,0.0,0.0,14.0,0.0,3
95,4,0,0.0,0.0,14.0,0.0,3
95,4,1,0.0,0.0,14.0,0.0,3
95,5,0,0.0,0.0,14.0,0.0,3
95,5,1,0.0,0.0,14.0,0.0,3
95,6,0,0.0,0.0,14.0,0.0,3
95,6,1,0.0,0.0,14.0,0.0,3
95,7,0,0.14285714285714285,1.0,12.0,2.0,3
95,7,1,0.125,1.0,14.0,2.0,3
95,8,0,0.0,0.0,14.0,0.0,3
95,8,1,0.0,0.0,14.0,0.0,3
96,1,0,0.0,0.0,14.0,0.0,4
96,1,1,0.0,0.0,14.0,0.0,4
96,2,0,0.0,0.0,14.0,0.0,4
96,2,1,0.0,0.0,14.0,0.0,4
96,3,0,0.0,0.0,14.0,0.0,4
96,3,1,0.0,0.0,14.0,0.0,4
96,4,0,0.0,0.0,14.0,0.0,4
96,4,1,0.0,0.0,14.0,0.0,4
96,5,0,0.0,0.0,14.0,0.0,4
96,5,1,0.0,0.0,14.0,0.0,4
96,6,0,0.0,0.0,14.0,0.0,4
96,6,1,0.0,0.0,14.0,0.0,4
96,7,0,0.0,0.0,14.0,0.0,4
96,7,1,0.0,0.0,14.0,0.0,4
96,8,0,0.0,0.0,14.0,0.0,4
96,8,1,0.0,0.0,14.0,0.0,4
97,1,0,0.0,,14.0,0.0,1
97,1,1,0.0,,14.0,0.0,1
97,2,0,0.0,,14.0,0.0,1
97,2,1,0.0,,14.0,0.0,1
97,3,0,0.0,,14.0,0.0,1
97,3,1,0.0,,14.0,0.0,1
97,4,0,0.0,,14.0,0.0,1
97,4,1,0.0,,14.0,0.0,1
97,5,0,0.0,,14.0,0.0,1
97,5,1,0.0,,14.0,0.0,1
97,6,0,0.0,,14.0,0.0,1
97,6,1,0.0,,14.0,0.0,1
97,7,0,0.0,,14.0,0.0,1
97,7,1,0.0,,14.0,0.0,1
97,8,0,0.0,,14.0,0.0,1
97,8,1,0.0,,14.0,0.0,1
98,1,0,0.125,1.0,14.0,2.0,2
98,1,1,0.14285714285714285,1.0,12.0,2.0,2
98,2,0,0.125,1.0,14.0,2.0,2
98,2,1,0.14285714285714285,1.0,12.0,2.0,2
98,3,0,0.125,1.0,14.0,2.0,2
98,3,1,0.14285714285714285,1.0,12.0,2.0,2
98,4,0,0.0,0.0,14.0,0.0,2
98,4,1,0.0,0.0,14.0,0.0,2
98,5,0,0.0,0.0,14.0,0.0,2
98,5,1,0.0,0.0,14.0,0.0,2
98,6,0,0.14285714285714285,1.0,12.0,2.0,2
98,6,1,0.125,1.0,14.0,2.0,2
98,7,0,0.0,0.0,14.0,0.0,2
98,7,1,0.0,0.0,14.0,0.0,2
98,8,0,0.125,1.0,14.0,2.0,2
98,8,1,0.14285714285714285,1.0,12.0,2.0,2
99,1,0,0.0,0.0,14.0,0.0,3
99,1,1,0.0,0.0,14.0,0.0,3
99,2,0,0.0,0.0,14.0,0.0,3
99,2,1,0.0,0.0,14.0,0.0,3
99,3,0,0.0,0.0,14.0,0.0,3
99,3,1,0.0,0.0,14.0,0.0,3
99,4,0,0.0,0.0,14.0,0.0,3
99,4,1,0.0,0.0,14.0,0.0,3
99,5,0,0.0,0.0,14.0,0.0,3
99,5,1,0.0,0.0,14.0,0.0,3
99,6,0,0.0,0.0,14.0,0.0,3
99,6,1,0.0,0.0,14.0,0.0,3
99,7,0,0.0,0.0,14.0,0.0,3
99,7,1,0.0,0.0,14.0,0.0,3
99,8,0,0.0,0.0,14.0,0.0,3
99,8,1,0.0,0.0,14.0,0.0,3
100,1,0,0.14285714285714285,0.5,12.0,2.0,4
100,1,1,0.125,0.5,14.0,2.0,4
100,2,0,0.14285714285714285,0.5,12.0,2.0,4
100,2,1,0.125,0.5,14.0,2.0,4
100,3,0,0.0,0.0,14.0,0.0,4
100,3,1,0.0,0.0,14.0,0.0,4
100,4,0,0.0,0.0,14.0,0.0,4
100,4,1,0.0,0.0,14.0,0.0,4
100,5,0,0.0,0.0,14.0,0.0,4
100,5,1,0.0,0.0,14.0,0.0,4
100,6,0,0.0,0.0,14.0,0.0,4
100,6,1,0.0,0.0,14.0,0.0,4
100,7,0,0.0,0.0,14.0,0.0,4
100,7,1,0.0,0.0,14.0,0.0,4
100,8,0,0.0,0.0,14.0,0.0,4
100,8,1,0.0,0.0,14.0,0.0,4
